,amount_words,lenght_to_word,has_words_in,area_rect,b,g,r,img_name,wrods,target
4067,0,34.48187929913333,0,176,153,153,153,selenium/49_8.png,Progress,6
4068,0,48.703182647543684,0,442,155,110,68,selenium/49_8.png,Basic,6
4069,0,364.46158919699616,0,366,192,192,192,selenium/49_8.png,not,6
4070,0,10.124228365658293,0,255,235,226,218,selenium/49_8.png,Tiida tid,6
4071,0,132.62164227606291,0,529,252,252,252,selenium/49_8.png,not,6
4072,0,125.91465363491257,0,529,235,235,235,selenium/49_8.png,super,6
4073,0,28.50438562747845,0,529,235,226,218,selenium/49_8.png,Drm,6
4074,6,0.0,1,28611,235,235,235,selenium/49_8.png," successfully  read   

important  message.

  ",6
4075,6,0.0,1,28512,235,226,218,selenium/49_8.png, Oh  Change  few  and  submitting  again. ,6
4076,5,0.0,1,31779,252,252,252,selenium/49_8.png, but  it's  not  important.  super ,6
4077,0,82.67103483082815,0,529,253,235,214,selenium/49_8.png,,6
4078,0,91.39201278011114,0,529,211,240,216,selenium/49_8.png,super,6
4079,0,91.45764046814242,0,529,204,204,245,selenium/49_8.png,,6
4080,7,0.0,1,28611,253,235,214,selenium/49_8.png, needs  but  it's  not  your  important.  super ,6
4081,6,0.0,1,28611,211,240,216,selenium/49_8.png," successfully  read   

important  message.

  ",6
4082,4,0.0,1,28512,204,204,245,selenium/49_8.png, Change  submitting  and  again. ,6
4083,0,29.34706118165838,0,208,204,227,246,selenium/49_8.png,Change,6
4084,0,48.708315511830214,0,187,238,238,238,selenium/49_8.png,Spacelab,6
4085,0,36.776351096866584,0,187,238,238,238,selenium/49_8.png,Help,6
4086,0,40.65095324835569,0,357,238,238,238,selenium/49_8.png,Twitter,6
4087,0,39.50316443020736,0,441,238,238,238,selenium/49_8.png,GitHub,6
4088,24,0.0,1,143820,204,227,246,selenium/49_8.png," Bootswatch  Spacelab  GitHub  Twitter  Themes  Help  Blog  you're  looking  good.  vitae  elit  libero,  pharetra  Praesent  commodo  not  too  augue.  cursus  scelerisque  consectetur  et.  magna, ",6
4089,84,0.0,1,884658,255,255,255,selenium/49_8.png," Bootswatch  Spacelab  GitHub  Twitter  Themes  Help  Blog  you're  looking  good.  vitae  elit  libero,  pharetra  Praesent  commodo  not  too  augue.  cursus  scelerisque  consectetur  et.  magna,  Change  successfully  needs  submitting  read  and   

important  but  it's  not  your  again.  important.  message.

   super  Oh  Change  few  successfully  and  submitting  read   

important  but  it's  not  again.  important.  message.

   super  Badges  Primary  Eerie gd  Petia 4  ihe}  Dark  Tiida tid  Drm  Tele  Cera d   

ens  ihe}  Dark  Tiida tid  Pros

   Progress  Basic  Contextual  alternatives ",6
4090,0,404.1051843270512,0,6840,255,255,255,selenium/49_8.png,Contextual,6
4091,0,463.49217900629134,0,28260,255,255,255,selenium/49_8.png,alternatives,6
4092,0,306.11109094575454,0,6840,255,255,255,selenium/49_8.png,Contextual,6
4093,0,384.19266000276474,0,28260,255,255,255,selenium/49_8.png,alternatives,6
4094,0,86.48843853371386,0,14790,255,255,255,selenium/49_8.png,alternatives,6
4095,0,121.50102880222866,0,14790,255,255,255,selenium/49_8.png,"Pros

 ",6
4096,0,183.4782003399859,0,8730,252,252,252,selenium/49_8.png,important.,6
4097,0,99.60547173724946,0,120,255,255,255,selenium/49_8.png,not,6
4098,0,161.19320705290284,0,441,255,255,255,selenium/40_14.png,,0
4099,2,0.0,1,4323,173,194,120,selenium/40_14.png, changes  Save ,0
4100,1,0.0,1,2706,154,150,243,selenium/40_14.png, Bottom ,0
4101,1,0.0,1,2706,154,150,243,selenium/40_14.png, Bottom ,0
4102,2,0.0,1,13536,255,255,255,selenium/40_14.png, Accordion  Item ,0
4103,0,409.8575972212788,0,406,255,255,255,selenium/40_14.png,,6
4104,0,325.96012026013244,0,354,192,192,192,selenium/40_14.png,,6
4105,5,0.0,1,13720,255,255,255,selenium/40_14.png," Hello,  world!  This  toast  message. ",6
4106,3,0.0,1,12348,255,255,255,selenium/40_14.png, Bootstrap  mins  ago ,6
4107,8,0.0,1,33915,255,255,255,selenium/40_14.png," Bootstrap  mins  ago  Hello,  world!  This  toast  message. ",6
4108,1,0.0,1,1953,154,150,243,selenium/40_14.png, Close ,6
4109,3,0.0,1,26260,255,255,255,selenium/40_14.png, changes  Save  Close ,6
4110,1,0.0,1,1984,154,150,243,selenium/40_14.png, Right ,6
4111,1,0.0,1,1519,154,150,243,selenium/40_14.png, IJ) ,6
4112,1,0.0,1,1519,154,150,243,selenium/40_14.png, Left ,6
4113,4,0.0,1,13140,154,150,243,selenium/40_14.png, Right  Left  IJ)  Bottom ,6
4114,2,0.0,1,27068,255,255,255,selenium/40_14.png, here.  goes ,6
4115,0,70.51595564125896,0,529,255,255,255,selenium/40_14.png,Close,6
4116,2,0.0,1,23028,255,255,255,selenium/40_14.png, Modal  title ,6
4117,7,0.0,1,89870,255,255,255,selenium/40_14.png, Modal  title  here.  goes  changes  Save  Close ,6
4118,1,0.0,1,1984,154,150,243,selenium/40_14.png, Right ,6
4119,1,0.0,1,1519,154,150,243,selenium/40_14.png, Top ,6
4120,1,0.0,1,1519,154,150,243,selenium/40_14.png, Left ,6
4121,4,0.0,1,13140,154,150,243,selenium/40_14.png, Left  Bottom  Right  Top ,6
4122,0,117.84841959059104,0,391,255,255,255,selenium/40_14.png,,6
4123,0,37.406550228536176,0,176,173,194,120,selenium/40_14.png,ited,6
4124,0,38.76209488662861,0,187,173,194,120,selenium/40_14.png,Help,6
4125,0,42.07433897282285,0,360,173,194,120,selenium/40_14.png,Twitter,6
4126,0,42.50294107470682,0,441,173,194,120,selenium/40_14.png,GitHub,6
4127,8,0.0,1,82782,173,194,120,selenium/40_14.png, Bootswatch  Themes  Help  Blog  ited  GitHub  Twitter  Accordion ,6
4128,39,0.0,1,884658,255,255,255,selenium/40_14.png," Bootswatch  Themes  Help  Blog  ited  GitHub  Twitter  Accordion  Accordion  Item  Dialogs  Modals  Popovers  Left  Bottom  Right  Top  Modal  title  Tooltips  here.  goes  Right  Left  IJ)  Bottom  changes  Save  Close  Toasts  Bootstrap  mins  ago  Hello,  world!  This  toast  message.  Donate ",6
4129,1,0.0,1,1798,132,140,142,selenium/44_13.png, RIGHT ,0
4130,1,0.0,1,2294,132,140,142,selenium/44_13.png, BOTTOM ,0
4131,2,0.0,1,13536,255,255,255,selenium/44_13.png, Accordion  Item ,0
4132,2,0.0,1,13536,255,255,255,selenium/44_13.png, Accordion  Item ,0
4133,4,0.0,1,7476,132,140,142,selenium/44_13.png, TOP  BOTTOM  RIGHT  ase ,6
4134,0,287.87584129273506,0,529,255,255,255,selenium/44_13.png,ase,6
4135,0,381.4773912042495,0,372,192,192,192,selenium/44_13.png,RIGHT,6
4136,2,0.0,1,23028,255,255,255,selenium/44_13.png, Modal  title ,6
4137,5,0.0,1,55176,255,255,255,selenium/44_13.png, Modal  title  text  here.  goes ,6
4138,1,0.0,1,1305,132,140,142,selenium/44_13.png, TOP ,6
4139,1,0.0,1,1550,132,140,142,selenium/44_13.png, ase ,6
4140,4,0.0,1,11481,132,140,142,selenium/44_13.png, ase  TOP  BOTTOM  RIGHT ,6
4141,0,188.1840854057537,0,391,255,255,255,selenium/44_13.png,here.,6
4142,0,173.94970537485827,0,391,255,255,255,selenium/44_13.png,,6
4143,0,31.567388235329194,0,170,255,255,255,selenium/44_13.png,Accordion,6
4144,0,49.002550954006466,0,150,58,63,62,selenium/44_13.png,SANDSTONE,6
4145,0,36.003472054789384,0,150,58,63,62,selenium/44_13.png,ele,6
4146,0,39.51265620026069,0,357,58,63,62,selenium/44_13.png,SAME: d,6
4147,0,31.064449134018133,0,630,58,63,62,selenium/44_13.png,GITHUB,6
4148,56,0.0,1,349524,255,255,255,selenium/44_13.png," Bootswatch  Seed  BLOG  SANDSTONE  GITHUB  SAME: d  ele  appropriate  classes  use  These  each  element.  classes  the  overall  control  appearance,  well  the  showing  and  hiding  via  css  modify  transitions.  You  can  of  css  custom  any  default  overriding  variables.  It's  our  also  worth  noting  just  about  HTML  within  the  any  can  accordion-body,  though  the  overflow.  transition  does  limit ",6
4149,77,0.0,1,884658,255,255,255,selenium/44_13.png," Bootswatch  Seed  BLOG  SANDSTONE  GITHUB  SAME: d  ele  appropriate  classes  use  These  each  element.  classes  the  overall  control  appearance,  well  the  showing  and  hiding  via  css  modify  transitions.  You  can  of  css  custom  any  default  overriding  variables.  It's  our  also  worth  noting  just  about  HTML  within  the  any  can  accordion-body,  though  the  overflow.  transition  does  limit  Accordion  Item  Accordion  Item  Dialogs  Modals  Popovers  ase  TOP  BOTTOM  RIGHT  Modal  title  Tooltips  text  here.  goes  TOP  BOTTOM  RIGHT  ase ",6
4150,18,0.0,1,39015,255,255,255,selenium/34_12.png, Dark  card  title  Some  quick  example  text  build  the  card  title  and  make  the  bulk  the  card's  content. ,6
4151,22,0.0,1,38880,139,138,123,selenium/34_12.png, Dark  card  sails}  Some  quick  example  text  build  the  card  title  and  make  nated  Sell c  up  the  card's  mel aiecinl a ,6
4152,1,0.0,1,10115,247,247,247,selenium/34_12.png, Header ,6
4153,1,0.0,1,10080,134,133,119,selenium/34_12.png, Header ,6
4154,19,0.0,1,39015,255,255,255,selenium/34_12.png, Light  card  title  Some  build  quick  example  text  the  card  title  and  make  the  bulk of  the  card's  content. ,6
4155,18,0.0,1,38880,241,240,236,selenium/34_12.png, Light  card  title  Some  quick  example  text  build  the  card  title  and  make  the  bulk  the  card's  content. ,6
4156,1,0.0,1,10115,247,247,247,selenium/34_12.png, Header ,6
4157,1,0.0,1,10080,233,232,228,selenium/34_12.png, Header ,6
4158,18,0.0,1,39015,255,255,255,selenium/34_12.png, Info  card  title  Some  quick  example  text  build  the  card  title  and  make  the  bulk  the  card's  content. ,6
4159,22,0.0,1,38880,219,152,52,selenium/34_12.png, Info  card  title  build  stolid  quick  example  text  aaats)  forlael  title  and  make  the  eye la  aaats)  fol ceky  Tae) aiecinl a ,6
4160,1,0.0,1,10115,247,247,247,selenium/34_12.png, Header ,6
4161,1,0.0,1,10080,212,147,50,selenium/34_12.png, Header ,6
4162,12,0.0,1,19074,255,255,255,selenium/34_12.png, the  card  title  and  the  bulk of  make  up  the  card's  content. ,6
4163,12,0.0,1,19008,18,156,243,selenium/34_12.png, feat  iat  make  the  yt a  for lee  and  feat  card's  content. ,6
4164,0,33.95585369269929,0,176,80,62,44,selenium/34_12.png,Evang,6
4165,0,36.87817782917155,0,176,80,62,44,selenium/34_12.png,allied,6
4166,0,39.953097501945955,0,378,80,62,44,selenium/34_12.png,Twitter,6
4167,0,33.13608305156178,0,672,80,62,44,selenium/34_12.png,GitHub,6
4168,155,0.0,1,884658,255,255,255,selenium/34_12.png, Bootswatch  Themes  allied  flied  Evang  GitHub  Twitter  feat  iat  make  the  yt a  the  card  title  and  the  bulk of  for lee  and  make  up  feat  card's  content.  the  card's  content.  Header  Header  Info  card  Info  card  title  title  build  stolid  quick  example  Some  quick  example  text  build  text  aaats)  forlael  title  and  make  the  eye la  the  card  title  and  make  the  bulk  aaats)  fol ceky  Tae) aiecinl a  the  card's  content.  Header  Header  Light  card  Light  card  title  title  Some  Some  build  quick  example  text  build  quick  example  text  the  card  title  and  make  the  bulk  the  card  title  and  make  the  bulk of  the  card's  content.  the  card's  content.  Header  Header  Dark  card  Dark  card  sails}  title  Some  Some  quick  example  text  build  quick  example  text  build  the  card  title  and  make  nated  Sell c  the  card  title  and  make  the  bulk  up  the  card's  mel aiecinl a  the  card's  content.  Accordions ,6
4169,0,88.69751969474682,0,266,75,197,147,selenium/44_8.png,alternatives,6
4170,0,22.588713996153036,0,276,58,63,62,selenium/44_8.png,Basic,6
4171,0,112.99778758896123,0,231,60,124,244,selenium/44_8.png,alternatives,6
4172,0,100.37180879111425,0,459,79,83,217,selenium/44_8.png,alternatives,6
4173,1,0.0,1,561,132,140,142,selenium/44_8.png, rl ,6
4174,1,0.0,1,510,224,171,41,selenium/44_8.png, inc) ,6
4175,0,46.542990879400946,0,612,132,140,142,selenium/44_8.png,Progress,6
4176,0,35.16390194503448,0,230,58,63,62,selenium/44_8.png,Basic,6
4177,0,77.49354811853694,0,728,75,197,147,selenium/44_8.png,Progress,6
4178,0,30.777426793024787,0,210,132,140,142,selenium/44_8.png,Progress,6
4179,0,121.16208152718407,0,180,60,124,244,selenium/44_8.png," 

Ce",6
4180,0,118.76973520219703,0,612,79,83,217,selenium/44_8.png,"Ce as

 ",6
4181,0,56.20053380529406,0,368,58,63,62,selenium/44_8.png,Progress,6
4182,1,0.0,1,595,132,140,142,selenium/44_8.png, rl ,6
4183,1,0.0,1,544,224,171,41,selenium/44_8.png, inc) ,6
4184,0,117.46169588423282,0,532,60,124,244,selenium/44_8.png," 

Ce",6
4185,0,26.086394921491163,0,741,132,140,142,selenium/44_8.png,Progress,6
4186,0,83.48952030045447,0,391,58,63,62,selenium/44_8.png,Progress,6
4187,0,95.9296617319169,0,441,240,245,248,selenium/44_8.png,,6
4188,0,108.55643693489576,0,529,132,140,142,selenium/44_8.png,important.,6
4189,0,66.72705598181295,0,529,136,93,50,selenium/44_8.png,Py,6
4190,8,0.0,1,28611,240,245,248,selenium/44_8.png," Heads  This  needs  attention,  but  not  super  important. ",6
4191,7,0.0,1,28611,132,140,142,selenium/44_8.png," ety  You  Eee ill  read  messag:

  ",6
4192,4,0.0,1,21600,136,93,50,selenium/44_8.png, Pereure  and  Eats]  again. ,6
4193,0,50.32395056034453,0,529,224,171,41,selenium/44_8.png,,6
4194,0,92.38235762308732,0,529,75,197,147,selenium/44_8.png,Heads,6
4195,0,68.06247130394253,0,529,79,83,217,selenium/44_8.png,,6
4196,8,0.0,1,28033,224,171,41,selenium/44_8.png," Heads  ane  needs  attention,  fete  not  super  important. ",6
4197,8,0.0,1,28033,75,197,147,selenium/44_8.png," done!  a (elt)  Eee ssi  read  Piilset-l*]

  ",6
4198,5,0.0,1,21024,79,83,217,selenium/44_8.png, Change  EM tate]  and  again ,6
4199,0,47.13013897709193,0,150,58,63,62,selenium/44_8.png,done!,6
4200,0,36.003472054789384,0,150,58,63,62,selenium/44_8.png,ele,6
4201,0,39.51265620026069,0,357,58,63,62,selenium/44_8.png,SAME: d,6
4202,0,35.00357124637428,0,440,58,63,62,selenium/44_8.png,GITHUB,6
4203,71,0.0,1,884658,255,255,255,selenium/44_8.png," Bootswatch  Beeld  BLOG  SANDSTONE  GITHUB  SAME: d  ele  Change  done!  a (elt)  Eee ssi  Heads  ane  needs  EM tate]  and  again  read  attention,  fete  not  super  important.  Piilset-l*]

   Pereure  ety  You  Eee ill  Heads  This  needs  and  Eats]  again.  read  attention,  but  not  super  important.  messag:

   Badges  Cs  Py  inc)  rl  Success  rg  Primary  ay  Ce as

    

Ce  inc)  rl  Success  Progress  Basic  Contextual  alternatives  bars  Multiple ",6
4204,0,461.12064581842355,0,28260,255,255,255,selenium/44_8.png,bars,6
4205,0,359.43636432614886,0,20850,255,255,255,selenium/44_8.png,bars,6
4206,0,264.8556210466374,0,13830,255,255,255,selenium/44_8.png,bars,6
4207,0,412.4587858198683,0,28260,255,255,255,selenium/44_8.png,bars,6
4208,0,203.77070446950907,0,6810,255,255,255,selenium/44_8.png,bars,6
4209,0,391.70173601861916,0,28260,255,255,255,selenium/44_8.png,bars,6
4210,0,457.77314250619816,0,20850,255,255,255,selenium/44_8.png,alternatives,6
4211,0,105.02618721061904,0,6810,255,255,255,selenium/44_8.png,bars,6
4212,0,353.15754274827543,0,28260,255,255,255,selenium/44_8.png,bars,6
4213,0,132.07668227208012,0,13800,255,255,255,selenium/44_8.png,Progress,6
4214,0,66.06814663663572,0,13800,255,255,255,selenium/44_8.png,"Ce as

 ",6
4215,1,0.0,1,10115,247,247,247,selenium/51_10.png, Header ,6
4216,1,0.0,1,10080,71,174,54,selenium/51_10.png, Header ,6
4217,13,0.0,1,28611,255,255,255,selenium/51_10.png, Some  quick  example  the  card  and  make  the  bulk  of  the  card's  content. ,6
4218,16,0.0,1,39015,255,255,255,selenium/51_10.png, Secondary  card  title  Some  quick  example  the  card  and  make  the  bulk  of  the  card's  content. ,6
4219,17,0.0,1,38880,159,167,174,selenium/51_10.png, Secondary  card  laju(sy  quick  example  Steyn}  the  fli]  and  make  the  fetta  of  fant)  fe leeh  raeeie ,6
4220,1,0.0,1,10115,247,247,247,selenium/51_10.png, Header ,6
4221,1,0.0,1,10080,154,161,168,selenium/51_10.png, Header ,6
4222,0,121.31364309095659,0,366,192,192,192,selenium/51_10.png,the,6
4223,2,0.0,1,56355,150,142,134,selenium/51_10.png, Image  cap ,6
4224,6,0.0,1,21386,255,255,255,selenium/51_10.png, Special  title  treatment  card  subtitle  Support ,6
4225,16,0.0,1,39015,255,255,255,selenium/51_10.png, card  title  Primary  quick  Some  example  the  card  and  make  the  bulk  of  the  card's  content. ,6
4226,18,0.0,1,38880,32,84,233,selenium/51_10.png, card  title  Primary  quick  example  Some  fant)  card  and  make  fant)  fot 4  fel  fant)  fe leek  feelnesnie ,6
4227,2,0.0,1,12427,247,247,247,selenium/51_10.png, Card  header ,6
4228,1,0.0,1,10115,247,247,247,selenium/51_10.png, Header ,6
4229,1,0.0,1,10080,31,81,225,selenium/51_10.png, Header ,6
4230,23,0.0,1,134835,150,142,134,selenium/51_10.png, Card  header  Special  title  treatment  card  subtitle  Support  Image  cap  Some  quick  example  the  card  and  make  the  bulk  of  the  card's  content. ,6
4231,23,0.0,1,47107,255,255,255,selenium/51_10.png, List  item  days  group  heading  ago  elit  gravida  Donec  porta  non  sed  diam  eget  metus.  Maecenas  varius  eget  risus  blandit.  Donec  porta.  non ,6
4232,0,100.17609495283793,0,783,255,255,255,selenium/51_10.png,Morbi,6
4233,2,0.0,1,10115,255,255,255,selenium/51_10.png, Morbi  risus ,6
4234,2,0.0,1,10080,255,255,255,selenium/51_10.png, Morbi  risus ,6
4235,0,83.80035799446205,0,783,255,255,255,selenium/51_10.png,Blog,6
4236,1,0.0,1,10115,255,255,255,selenium/51_10.png, Dapibus ,6
4237,1,0.0,1,10080,255,255,255,selenium/51_10.png, Dapibus ,6
4238,0,39.45883931389772,0,176,32,84,233,selenium/51_10.png,United,6
4239,0,36.840874039577294,0,187,32,84,233,selenium/51_10.png,fatale),6
4240,0,36.6742416417845,0,360,32,84,233,selenium/51_10.png,lele),6
4241,0,38.5,0,441,32,84,233,selenium/51_10.png,GitHub,6
4242,33,0.0,1,192136,255,255,255,selenium/51_10.png, Bootswatch  ast  fatale)  Blog  United  GitHub  Twitter  heading  lele)  Dapibus  Dapibus  ltl  eer)  Donec  Piet  non  sed  diam  [era  metus.  Maecenas  Morbi  risus  Morbi  risus  fists  VET  blandit.  Cela  mila  plete  Poe  non ,6
4243,153,0.0,1,884658,255,255,255,selenium/51_10.png, Bootswatch  ast  fatale)  Blog  United  GitHub  Twitter  heading  lele)  Dapibus  Dapibus  ltl  eer)  Donec  Piet  non  sed  diam  [era  metus.  Maecenas  Morbi  risus  Morbi  risus  fists  VET  blandit.  Cela  mila  plete  Poe  non  List  item  days  group  heading  ago  elit  gravida  Donec  porta  non  sed  diam  eget  metus.  Maecenas  varius  eget  risus  blandit.  Donec  porta.  non  Cards  Card  header  Header  Header  card  card  title  title  Primary  Primary  Special  title  treatment  card  subtitle  Support  quick  quick  example  Some  example  Some  fant)  card  and  make  fant)  the  card  and  make  the  fot 4  fel  fant)  fe leek  bulk  of  the  card's  feelnesnie  content.  Header  Header  Image  cap  Secondary  card  Secondary  card  laju(sy  title  quick  example  Some  quick  example  Steyn}  the  fli]  and  make  the  the  card  and  make  the  fetta  of  fant)  fe leeh  bulk  of  the  card's  raeeie  content.  Some  quick  example  the  card  and  make  the  bulk  of  the  card's  content.  Header  Header ,6
4244,0,21.360009363293827,0,8610,32,84,233,selenium/51_10.png,ast,6
4245,56,0.0,1,289501,68,68,68,selenium/33_3.png, Lata  Column  content  Column  faelnesaia  Column  content  Secondary  Column  content  Column  content  Column  Feaeyaie=inia  i iee st  Column  Column  Column  content  Fastenal  content  Column  Perce  ference  ‘Column  Faelnesaia  Column  ferential a  SET d  Column  content  Column  Column  foelale-ale  fae) ale-lal a  iTie}  Column  Column  Column  content  Faelesaia  content  Column  Light  feelin  Column  fae) aleciala  Column  faealesiala ,6
4246,0,105.29126269543926,0,136,34,34,34,selenium/33_3.png,Someone,6
4247,0,105.29126269543926,0,136,34,34,34,selenium/33_3.png,Someone,6
4248,0,79.6131270582936,0,136,34,34,34,selenium/33_3.png,BE )el(=s5,6
4249,0,93.34880824091971,0,360,192,192,192,selenium/33_3.png,ri,6
4250,0,37.8549864614954,0,176,127,90,55,selenium/33_3.png,IPE a aN,6
4251,0,36.87817782917155,0,176,127,90,55,selenium/33_3.png,allied,6
4252,0,39.45883931389772,0,360,127,90,55,selenium/33_3.png,Twitter,6
4253,0,38.265519727294965,0,440,127,90,55,selenium/33_3.png,GitHub,6
4254,140,0.0,1,884658,34,34,34,selenium/33_3.png, Bootswatch  Themes  allied  [ilet=4  IPE a aN  GitHub  Twitter  DIUCKYUVULES  Lorem  ipsum  dolor  sit  Lorem  ipsum  dolor  sit  Lorem  ipsum  dolor  sit  Fyn si  Flam  Flac  adipiscing  adipiscing  lia  elit.  adipiscing elit.  consectetur  consectetur  consectetur  Tilto-og  erat  Tilto-og  erat  Tlt-g  fale) a  aan  yalaon  alien  posuere  posuere  posuere  Someone  lea  ars  Someone  ce ped  are  Someone  velipes  ri  famous  famous  famous  BE )el(=s5  Column  aia  etd  ‘Column  urd  Column  heading  Active  Column  content  Column  faelnesaia  Column  content  Default  Column  Column  Column  content  Fastenal  content  Lata  Column  content  Column  faelnesaia  Column  content  Secondary  Column  content  Column  content  Column  Feaeyaie=inia  i iee st  Column  Column  Column  content  Fastenal  content  Column  Perce  ference  ‘Column  Faelnesaia  Column  ferential a  SET d  Column  content  Column  Column  foelale-ale  fae) ale-lal a  iTie}  Column  Column  Column  content  Faelesaia  content  Column  Light  feelin  Column  fae) aleciala  Column  faealesiala ,6
4255,0,337.0370899470858,0,27900,219,152,52,selenium/33_3.png,Column,6
4256,0,275.545368315274,0,27900,18,156,243,selenium/33_3.png,Column,6
4257,0,214.05840324546944,0,27900,60,76,231,selenium/33_3.png,Column,6
4258,0,152.58194519667128,0,27900,140,188,0,selenium/33_3.png,Column,6
4259,0,91.13725912051558,0,27900,68,68,68,selenium/33_3.png,Column,6
4260,0,29.920728600754362,0,27900,127,90,55,selenium/33_3.png,Column,6
4261,0,11.180339887498949,0,27900,34,34,34,selenium/33_3.png,Column,6
4262,7,0.0,1,28260,31,31,31,selenium/33_3.png, Active  Column  content  Column  faelnesaia  Column  content ,6
4263,7,0.0,1,28260,34,34,34,selenium/33_3.png, Column  aia  etd  ‘Column  urd  Column  heading ,6
4264,1,0.0,1,9870,255,255,255,selenium/46_10.png, at ,6
4265,0,327.3232347389962,0,9905,255,255,255,selenium/46_10.png,,6
4266,1,0.0,1,9905,255,255,255,selenium/46_10.png, odio ,6
4267,0,209.06697491473875,0,10010,247,247,247,selenium/46_10.png,‘content.,6
4268,0,208.90009573956638,0,9975,67,162,39,selenium/46_10.png,content.,6
4269,6,0.0,1,50601,255,255,255,selenium/46_10.png, card  title  Success  card  card's  ‘content. ,6
4270,7,0.0,1,50434,69,167,40,selenium/46_10.png, title  Success  card  card  fel neicd  content. ,6
4271,7,0.0,1,30135,255,255,255,selenium/46_10.png, build  quick  bulk  card  make  card's  content. ,6
4272,0,228.64000087473758,0,372,192,192,192,selenium/46_10.png,,6
4273,5,0.0,1,38610,255,255,255,selenium/46_10.png, Secondary  card  title  card's  content. ,6
4274,6,0.0,1,38475,85,85,85,selenium/46_10.png, Secondary  fotgel  title  quick  card's  content. ,6
4275,0,35.38361202590826,0,10010,247,247,247,selenium/46_10.png,card,6
4276,0,35.7246413557925,0,9975,82,82,82,selenium/46_10.png,title,6
4277,0,14.508618128546908,0,55965,150,142,134,selenium/46_10.png,,6
4278,5,0.0,1,21238,255,255,255,selenium/46_10.png, Special  treatment  card  subtitle  ‘Support ,6
4279,6,0.0,1,38610,255,255,255,selenium/46_10.png, card  title  Primary  quick  card's  content. ,6
4280,2,0.0,1,12298,247,247,247,selenium/46_10.png, Card  header ,6
4281,0,18.788294228055936,0,10010,247,247,247,selenium/46_10.png,,6
4282,6,0.0,1,51120,51,51,51,selenium/46_10.png, title  fecleel  Lata  ttle  relay  content. ,6
4283,16,0.0,1,173013,255,255,255,selenium/46_10.png, Card  header  Special  treatment  card  subtitle  ‘Support  build  quick  bulk  card  make  card's  content.  odio  at ,6
4284,17,0.0,1,50460,255,255,255,selenium/46_10.png," me)   

List  item  heading}  group  ago  Donec  | gravida  eget  porta  diam  varius  blandit.  Donec  non ",6
4285,0,37.662979170532964,0,187,255,255,255,selenium/46_10.png,,6
4286,0,31.599050618649922,0,187,255,255,255,selenium/46_10.png,,6
4287,0,36.53080891521566,0,378,255,255,255,selenium/46_10.png,Twitter,6
4288,0,34.03307215048327,0,462,255,255,255,selenium/46_10.png,,6
4289,74,0.0,1,884658,255,255,255,selenium/46_10.png," Bootswatch  Blog  Twitter  Donec  me)   

List  item  heading}  group  ago  Donec  | gravida  eget  porta  diam  varius  blandit.  Donec  non  Cards  Card  header  title  fecleel  card  title  Lata  Primary  Special  treatment  card  subtitle  ‘Support  ttle  quick  relay  card's  content.  content.  Secondary  fotgel  title  Secondary  card  title  quick  card's  card's  build  content.  content.  quick  bulk  card  make  card's  content.  odio  title  card  title  Success  card  Success  card  card  at  fel neicd  card's  content.  ‘content. ",6
4290,0,156.69716015295236,0,8160,255,255,255,selenium/46_10.png,,6
4291,0,26.92582403567252,0,7560,255,255,255,selenium/46_10.png,,6
4292,1,0.0,1,1984,255,255,255,selenium/54_14.png, Right ,0
4293,1,0.0,1,2432,255,255,255,selenium/54_14.png, Bottom ,0
4294,2,0.0,1,13536,255,255,255,selenium/54_14.png, Accordion  Item ,0
4295,2,0.0,1,13536,255,255,255,selenium/54_14.png, Accordion  Item ,0
4296,0,444.0230849854543,0,529,255,255,255,selenium/54_14.png,Left,6
4297,1,0.0,1,29400,255,255,255,selenium/54_14.png, Modal ,6
4298,1,0.0,1,1612,255,255,255,selenium/54_14.png, Top ,6
4299,1,0.0,1,1696,255,255,255,selenium/54_14.png, Left ,6
4300,0,419.7263989791445,0,342,192,192,192,selenium/54_14.png,Right,6
4301,4,0.0,1,13386,255,255,255,selenium/54_14.png, Left  Top  Bottom  Right ,6
4302,0,169.92130531513698,0,391,255,255,255,selenium/54_14.png,,6
4303,0,180.50069251944714,0,391,255,255,255,selenium/54_14.png,Dialogs,6
4304,0,46.52418725781247,0,190,255,255,255,selenium/54_14.png,Accordion,6
4305,0,37.16517186829626,0,165,230,89,52,selenium/54_14.png,yg,6
4306,0,40.26164427839479,0,176,230,89,52,selenium/54_14.png,Sette,6
4307,0,37.90118731649445,0,357,230,89,52,selenium/54_14.png,Twitter,6
4308,0,36.585516259853435,0,441,230,89,52,selenium/54_14.png,GitHub,6
4309,62,0.0,1,412484,255,255,255,selenium/54_14.png," Bootswatch  Sette  Help  yg  GitHub  Twitter  Blog  SNOW DY Gelauit,  boay,. Cis  the  plugin  the  collapse  appropriate  classes  use  we  each  element.  style  the  classes  control  overall  the  well  appearance,  showing  css  via  transitions.  You  modify  can  any  css  custom  overriding  default  variables.  our  worth  It's  also  noting  just  about  within  any  can  go  the  though  the  accordion-body,  transition  does  limit  overflow. ",6
